"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"collective-action-imitation.nlogo"
"General Analysis CA DigitalDivide"
"07/17/2025 14:04:52:878 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"rural-literacy-rate","[step]","(mean) total-enrolled","(std) total-enrolled","(mean) total-resisted","(std) total-resisted","(mean) total-undecided","(std) total-undecided","(mean) enrolled-urban","(std) enrolled-urban","(mean) enrolled-rural","(std) enrolled-rural","(mean) resisted-urban","(std) resisted-urban","(mean) resisted-rural","(std) resisted-rural","(mean) avg-trust","(std) avg-trust","(mean) avg-digital-literacy","(std) avg-digital-literacy","(mean) avg-rural-literacy","(std) avg-rural-literacy"
"0","267","300","0","371.8","13.731715115017497","328.2","13.731715115017497","153","5.0990195135927845","147","5.0990195135927845","73.2","8.704022058795578","298.6","17.738094598913378","0.2918972597032871","0.008097398294119446","0.26019607843137255","0.006809315825170716","0","0"
"0","268","300","0","371.8","13.731715115017497","328.2","13.731715115017497","153","5.0990195135927845","147","5.0990195135927845","73.2","8.704022058795578","298.6","17.738094598913378","0.2918972597032872","0.008097398294119457","0.26019607843137255","0.006809315825170716","0","0"
"0","269","300","0","371.8","13.731715115017497","328.2","13.731715115017497","153","5.0990195135927845","147","5.0990195135927845","73.2","8.704022058795578","298.6","17.738094598913378","0.29189725970328706","0.00809739829411941","0.26019607843137255","0.006809315825170716","0","0"
"0","270","300","0","371.8","13.731715115017497","328.2","13.731715115017497","153","5.0990195135927845","147","5.0990195135927845","73.2","8.704022058795578","298.6","17.738094598913378","0.29189725970328695","0.008097398294119403","0.26019607843137255","0.006809315825170716","0","0"
"0","271","300","0","371.8","13.731715115017497","328.2","13.731715115017497","153","5.0990195135927845","147","5.0990195135927845","73.2","8.704022058795578","298.6","17.738094598913378","0.29189725970328706","0.008097398294119372","0.26019607843137255","0.006809315825170716","0","0"
"0","272","300","0","371.8","13.731715115017497","328.2","13.731715115017497","153","5.0990195135927845","147","5.0990195135927845","73.2","8.704022058795578","298.6","17.738094598913378","0.291897259703287","0.008097398294119477","0.26019607843137255","0.006809315825170716","0","0"
"0","273","300","0","371.8","13.731715115017497","328.2","13.731715115017497","153","5.0990195135927845","147","5.0990195135927845","73.2","8.704022058795578","298.6","17.738094598913378","0.2918972597032871","0.0080973982941195","0.26019607843137255","0.006809315825170716","0","0"
"0","274","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.242583534213091","0.006636982693536877","0.26019607843137255","0.006809315825170716","0","0"
"0","275","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.24258353421309095","0.0066369826935367745","0.26019607843137255","0.006809315825170716","0","0"
"0","276","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.24258353421309103","0.006636982693536779","0.26019607843137255","0.006809315825170716","0","0"
"0","277","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.24258353421309095","0.00663698269353683","0.26019607843137255","0.006809315825170716","0","0"
"0","278","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.24258353421309092","0.006636982693536814","0.26019607843137255","0.006809315825170716","0","0"
"0","279","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.24258353421309095","0.00663698269353681","0.26019607843137255","0.006809315825170716","0","0"
"0","280","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.24258353421309092","0.0066369826935368395","0.26019607843137255","0.006809315825170716","0","0"
"0","281","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.24258353421309095","0.006636982693536819","0.26019607843137255","0.006809315825170716","0","0"
"0","282","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.24258353421309095","0.006636982693536898","0.26019607843137255","0.006809315825170716","0","0"
"0","283","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.24258353421309095","0.006636982693536771","0.26019607843137255","0.006809315825170716","0","0"
"0","284","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.24258353421309095","0.006636982693536741","0.26019607843137255","0.006809315825170716","0","0"
"0","285","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.24258353421309095","0.006636982693536882","0.26019607843137255","0.006809315825170716","0","0"
"0","286","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.24258353421309103","0.006636982693536794","0.26019607843137255","0.006809315825170716","0","0"
"0","287","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.242583534213091","0.00663698269353681","0.26019607843137255","0.006809315825170716","0","0"
"0","288","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.24258353421309095","0.0066369826935367875","0.26019607843137255","0.006809315825170716","0","0"
"0","289","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.24258353421309092","0.00663698269353677","0.26019607843137255","0.006809315825170716","0","0"
"0","290","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.242583534213091","0.006636982693536855","0.26019607843137255","0.006809315825170716","0","0"
"0","291","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.24258353421309095","0.0066369826935367875","0.26019607843137255","0.006809315825170716","0","0"
"0","292","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.242583534213091","0.00663698269353682","0.26019607843137255","0.006809315825170716","0","0"
"0","293","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.24258353421309103","0.006636982693536855","0.26019607843137255","0.006809315825170716","0","0"
"0","294","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.242583534213091","0.006636982693536788","0.26019607843137255","0.006809315825170716","0","0"
"0","295","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.242583534213091","0.006636982693536798","0.26019607843137255","0.006809315825170716","0","0"
"0","296","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.242583534213091","0.0066369826935368526","0.26019607843137255","0.006809315825170716","0","0"
"0","297","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.24258353421309092","0.006636982693536793","0.26019607843137255","0.006809315825170716","0","0"
"0","298","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.242583534213091","0.006636982693536817","0.26019607843137255","0.006809315825170716","0","0"
"0","299","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.242583534213091","0.006636982693536778","0.26019607843137255","0.006809315825170716","0","0"
"0","300","300","0","373.6","13.365627557282899","326.4","13.365627557282899","153","5.0990195135927845","147","5.0990195135927845","75","8.94427190999916","298.6","17.738094598913378","0.242583534213091","0.006636982693536759","0.26019607843137255","0.006809315825170716","0","0"
"0.3","0","300","0","100","0","600","0","154.4","6.6211781428987395","145.6","6.6211781428987395","48.8","7.222188034107115","51.2","7.222188034107115","0.5777506619815351","0.010735256193032887","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","1","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070252","0.009506979133119561","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","2","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070252","0.009506979133119453","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","3","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070251","0.009506979133119365","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","4","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.508234975707025","0.009506979133119335","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","5","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070255","0.009506979133119495","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","6","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070255","0.009506979133119448","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","7","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070252","0.009506979133119618","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","8","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070254","0.00950697913311946","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","9","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070255","0.00950697913311967","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","10","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070255","0.00950697913311951","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","11","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070254","0.009506979133119656","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","12","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070255","0.009506979133119521","0.3852941176470588","0.008921029934178286","0.29064572071516137","0.014175170452534486"
"0.3","13","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070255","0.00950697913311951","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","14","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070255","0.0095069791331193","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","15","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070254","0.009506979133119304","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","16","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070252","0.009506979133119483","0.3852941176470588","0.008921029934178286","0.29064572071516137","0.014175170452534486"
"0.3","17","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070254","0.009506979133119405","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","18","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070251","0.009506979133119388","0.3852941176470588","0.008921029934178286","0.29064572071516137","0.014175170452534486"
"0.3","19","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070254","0.009506979133119445","0.3852941176470588","0.008921029934178286","0.29064572071516137","0.014175170452534486"
"0.3","20","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070252","0.009506979133119407","0.3852941176470588","0.008921029934178286","0.29064572071516137","0.014175170452534486"
"0.3","21","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070254","0.009506979133119453","0.3852941176470588","0.008921029934178286","0.29064572071516137","0.014175170452534486"
"0.3","22","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070254","0.009506979133119585","0.3852941176470588","0.008921029934178286","0.29064572071516137","0.014175170452534486"
"0.3","23","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070255","0.00950697913311952","0.3852941176470588","0.008921029934178286","0.29064572071516137","0.014175170452534486"
"0.3","24","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070254","0.009506979133119335","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","25","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070252","0.009506979133119481","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","26","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070255","0.009506979133119322","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","27","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070254","0.00950697913311948","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","28","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070254","0.009506979133119634","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","29","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070252","0.009506979133119594","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","30","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070251","0.009506979133119342","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","31","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070252","0.009506979133119424","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","32","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.508234975707025","0.00950697913311962","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","33","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070254","0.009506979133119417","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","34","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070252","0.009506979133119224","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","35","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070252","0.009506979133119292","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","36","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070252","0.009506979133119466","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","37","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070252","0.009506979133119256","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","38","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070255","0.009506979133119446","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","39","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070252","0.009506979133119361","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","40","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070254","0.009506979133119407","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","41","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070252","0.009506979133119348","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","42","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.508234975707025","0.00950697913311943","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","43","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070255","0.009506979133119405","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","44","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070252","0.0095069791331194","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","45","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070254","0.009506979133119129","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534486"
"0.3","46","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070254","0.009506979133119384","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534488"
"0.3","47","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070254","0.009506979133119623","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534488"
"0.3","48","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070252","0.009506979133119531","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534488"
"0.3","49","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070255","0.009506979133119577","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534488"
"0.3","50","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070255","0.009506979133119424","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534488"
"0.3","51","300","0","303.6","8.357032966310472","396.4","8.357032966310472","154.4","6.6211781428987395","145.6","6.6211781428987395","62.6","8.935323161475472","241","12.806248474865697","0.5082349757070251","0.009506979133119549","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534488"
"0.3","52","300","0","304.2","8.681013765684282","395.8","8.681013765684282","154.4","6.6211781428987395","145.6","6.6211781428987395","63","8.717797887081348","241.2","12.749901960407382","0.5019153678638881","0.009396699785012348","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534488"
"0.3","53","300","0","304.2","8.681013765684282","395.8","8.681013765684282","154.4","6.6211781428987395","145.6","6.6211781428987395","63","8.717797887081348","241.2","12.749901960407382","0.5019153678638881","0.009396699785012385","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534488"
"0.3","54","300","0","304.2","8.681013765684282","395.8","8.681013765684282","154.4","6.6211781428987395","145.6","6.6211781428987395","63","8.717797887081348","241.2","12.749901960407382","0.5019153678638882","0.009396699785012227","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534488"
"0.3","55","300","0","304.2","8.681013765684282","395.8","8.681013765684282","154.4","6.6211781428987395","145.6","6.6211781428987395","63","8.717797887081348","241.2","12.749901960407382","0.5019153678638881","0.00939669978501214","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534488"
"0.3","56","300","0","304.2","8.681013765684282","395.8","8.681013765684282","154.4","6.6211781428987395","145.6","6.6211781428987395","63","8.717797887081348","241.2","12.749901960407382","0.5019153678638884","0.009396699785012187","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534488"
"0.3","57","300","0","304.2","8.681013765684282","395.8","8.681013765684282","154.4","6.6211781428987395","145.6","6.6211781428987395","63","8.717797887081348","241.2","12.749901960407382","0.5019153678638881","0.009396699785012215","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534488"
"0.3","58","300","0","304.2","8.681013765684282","395.8","8.681013765684282","154.4","6.6211781428987395","145.6","6.6211781428987395","63","8.717797887081348","241.2","12.749901960407382","0.5019153678638881","0.009396699785012248","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534488"
"0.3","59","300","0","304.2","8.681013765684282","395.8","8.681013765684282","154.4","6.6211781428987395","145.6","6.6211781428987395","63","8.717797887081348","241.2","12.749901960407382","0.5019153678638882","0.009396699785012333","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534488"
"0.3","60","300","0","304.2","8.681013765684282","395.8","8.681013765684282","154.4","6.6211781428987395","145.6","6.6211781428987395","63","8.717797887081348","241.2","12.749901960407382","0.5019153678638881","0.009396699785012232","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534488"
"0.3","61","300","0","304.2","8.681013765684282","395.8","8.681013765684282","154.4","6.6211781428987395","145.6","6.6211781428987395","63","8.717797887081348","241.2","12.749901960407382","0.5019153678638884","0.009396699785012438","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534488"
"0.3","62","300","0","304.2","8.681013765684282","395.8","8.681013765684282","154.4","6.6211781428987395","145.6","6.6211781428987395","63","8.717797887081348","241.2","12.749901960407382","0.5019153678638884","0.009396699785012229","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534488"
"0.3","63","300","0","304.2","8.681013765684282","395.8","8.681013765684282","154.4","6.6211781428987395","145.6","6.6211781428987395","63","8.717797887081348","241.2","12.749901960407382","0.5019153678638884","0.009396699785012504","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534488"
"0.3","64","300","0","304.2","8.681013765684282","395.8","8.681013765684282","154.4","6.6211781428987395","145.6","6.6211781428987395","63","8.717797887081348","241.2","12.749901960407382","0.5019153678638884","0.009396699785012253","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534488"
"0.3","65","300","0","304.2","8.681013765684282","395.8","8.681013765684282","154.4","6.6211781428987395","145.6","6.6211781428987395","63","8.717797887081348","241.2","12.749901960407382","0.5019153678638882","0.009396699785012334","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534488"
"0.3","66","300","0","304.2","8.681013765684282","395.8","8.681013765684282","154.4","6.6211781428987395","145.6","6.6211781428987395","63","8.717797887081348","241.2","12.749901960407382","0.5019153678638882","0.009396699785012372","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534488"
"0.3","67","300","0","304.2","8.681013765684282","395.8","8.681013765684282","154.4","6.6211781428987395","145.6","6.6211781428987395","63","8.717797887081348","241.2","12.749901960407382","0.5019153678638881","0.009396699785012277","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534488"
"0.3","68","300","0","304.2","8.681013765684282","395.8","8.681013765684282","154.4","6.6211781428987395","145.6","6.6211781428987395","63","8.717797887081348","241.2","12.749901960407382","0.501915367863888","0.009396699785012187","0.3852941176470588","0.008921029934178287","0.29064572071516137","0.014175170452534488"
